"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
193,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.41268114604452e-06,1.37826513311033e-05,NA,1,1,99.9180177000354,100,1,86.8306744250239,99.8015723837201,99.9176747190694,99.9180177000354,10.7509132247572,0.475216783193028,0.00204395852811546,2.41268114604452e-06
194,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.15206703916723e-08,4.08567795075015e-07,NA,1,1,99.918018389491,100,1,87.7177538342768,99.8905731398474,99.9179947346501,99.918018389491,4.44525829479705,0.0505473407111326,6.05948277371123e-05,7.15206703916723e-08
195,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.44028145096344e-06,2.54820346626031e-05,NA,1,1,99.9180173405641,100,1,87.6268161045594,99.8105346360955,99.9176517353511,99.9180173405641,8.4431915730504,0.463938055131667,0.00348752016244787,4.44028145096344e-06
196,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.36084897747589e-07,1.35485303933815e-06,NA,1,1,99.9180183386917,100,1,87.3760036826621,99.8835922640009,99.9179682898949,99.9180183386917,7.02305425751116,0.146144951236903,0.000188989548903809,2.36084897747589e-07
197,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,6.22315609663676e-05,0.000354293116958017,NA,1,1,99.9180098561348,100,1,87.2563734248964,99.7181191178386,99.9150556640534,99.9180098561348,9.88114940320579,1.00794360020905,0.0272925998463562,6.22315609663676e-05
198,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,1,1,100,60,4,0,0,0,6000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.07978948074828e-05,6.14745782453266e-05,NA,1,1,99.9180165819681,100,1,85.8145874245838,99.6363677416513,99.9174244655596,99.9180165819681,8.41770461637398,1.03873593296365,0.00589257230576321,1.07978948074828e-05
199,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.42229645685547e-10,8.6538023409452e-10,NA,1,1,99.9180184176672,100,1,87.1827295945415,99.9115304394759,99.9180124657159,99.9180184176672,5.93655823241031,0.00253149960210219,6.00044402228563e-07,1.42229645685547e-10
200,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,8.63848891980352e-11,5.25599113153205e-10,NA,1,1,99.9180184190277,100,1,88.4905965228912,99.91316076018,99.918014045771,99.9180184190277,3.71862903291908,0.00153753948943022,3.64444198298885e-07,8.63848891980352e-11
201,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.05925925858413e-09,6.27392592180992e-09,NA,1,1,99.9180184142982,100,1,87.0946888809433,99.9090431937021,99.9180090683576,99.9180184142982,7.7532301956707,0.00925922321180094,3.13192543730941e-06,1.05925925858413e-09
202,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.63793582446236e-10,4.52390131774009e-09,NA,1,1,99.9180184154491,100,1,87.1885172461854,99.9099499125025,99.9180102269123,99.9180184154491,7.27844745939031,0.00667644487852,2.25831838499261e-06,7.63793582446236e-10
203,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.96867159891875e-09,2.84690319770285e-08,NA,1,1,99.9180184001277,100,1,84.3645052733592,99.8969583983137,99.9179946319168,99.9180184001277,14.5902357974511,0.0348853217889218,1.32167817766865e-05,4.96867159891875e-09
204,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.23512311898125e-09,1.28066008205963e-08,NA,1,1,99.9180184101471,100,1,85.4425249982951,99.9056890745752,99.9180048029354,99.9180184101471,11.1657125995614,0.0157352139161874,5.94550730891341e-06,2.23512311898125e-09
205,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.44559857075834e-08,8.43882453515593e-08,NA,1,1,99.9180183921109,100,1,85.4543468541603,99.8876489739725,99.9179887127115,99.9180183921109,13.6620165231231,0.0512546454352593,2.72751321898057e-05,1.44559857075834e-08
206,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.53326770662152e-08,8.95060178106911e-08,NA,1,1,99.9180183894438,100,1,84.1083145975297,99.8887841796053,99.9179859323547,99.9180183894438,17.347570357167,0.054563006007835,2.89292449790229e-05,1.53326770662152e-08
207,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,8.59540586688256e-07,4.92884430289721e-06,NA,1,1,99.9180178321615,100,1,78.5775784561576,99.6194703305879,99.9175626452173,99.9180178321615,27.6784028245621,0.618619987580641,0.00116011716415501,8.59540586688256e-07
208,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,6.09230325314831e-08,3.49349203147847e-07,NA,1,1,99.9180183645079,100,1,84.4058754988804,99.8808414297812,99.9179701748177,99.9180183645079,17.7201970988277,0.11085431269609,8.22618640444529e-05,6.09230325314831e-08
209,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.69774743789553e-07,2.13681591017353e-06,NA,1,1,99.9180182090431,100,1,84.9980688265209,99.8392150843969,99.9178771711325,99.9180182090431,19.9884595139668,0.24263779272392,0.000453348571776425,3.69774743789553e-07
210,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.34047135259121e-07,2.50822664064424e-06,NA,1,1,99.9180181240114,100,1,79.0020592184992,99.7617921327254,99.9178007111678,99.9180181240114,29.1894223454466,0.613688273402385,0.000532136845860004,4.34047135259121e-07
211,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000112414649427368,0.000642183316625345,NA,1,1,99.9179958836268,100,1,78.6163360254957,99.2343836698668,99.9035730607442,99.9179958836268,35.5918418896277,2.141126104635,0.0582289632506724,0.000112414649427368
212,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.03128645897111e-06,5.89131022261561e-06,NA,1,1,99.9180180369932,100,1,82.2870925150686,99.7617298365429,99.9177898725946,99.9180180369932,25.1223018670128,0.660469980651512,0.000873750121922414,1.03128645897111e-06
213,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00272340596251505,0.0149886729391936,NA,1,1,99.9176347901916,100,1,79.4203190426651,98.6183626270266,99.8159952713092,99.9176347901916,37.277796771887,4.13287570692363,0.514951431711101,0.00272340596251505
214,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000106630936213724,0.000611935949365701,NA,1,1,99.9179934158774,100,1,75.2060895034728,98.0342262081283,99.9087440921294,99.9179934158774,36.1569546432441,6.56780365716385,0.083819563767526,0.000106630936213724
215,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.0977688847978088,0.165458614564622,NA,1,1,99.8920575351844,100,1,76.9109217500632,97.9700149495656,99.6909563053798,99.8920575351844,40.5807039545218,8.10506151309421,0.844011521233749,0.0977688847978088
216,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.555605635974353,1.51107615366227,NA,1,1,99.8020967610842,100,1,72.0310466214324,95.983328441178,98.8114831297058,99.8020967610842,46.7772063263454,10.5518221174457,3.62659289071588,0.555605635974353
217,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.80149948037854e-10,1.70454075481945e-09,NA,1,1,99.9180184152455,100,1,85.4023619761732,99.9088569363472,99.9180096960703,99.9180184152455,12.0052421313984,0.0049863020000224,1.18190836617842e-06,2.80149948037854e-10
218,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.06609514722848e-10,1.86553100338103e-09,NA,1,1,99.9180184134774,100,1,83.2908305258898,99.9064880304186,99.9180075915563,99.9180184134774,12.7438556180542,0.00545725357840478,1.2935370986697e-06,3.06609514722848e-10
219,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.7608495762272e-09,1.63523382813589e-08,NA,1,1,99.9180184009896,100,1,80.1400156551503,99.8944051575646,99.9179943342934,99.9180184009896,24.0537645981794,0.0241310707548747,8.16303841833297e-06,2.7608495762272e-09
220,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,2.17008486820573e-09,1.28532760958037e-08,NA,1,1,99.9180184057095,100,1,82.3736696911064,99.8999870815635,99.9179995696064,99.9180184057095,21.0482495810856,0.0189687464942025,6.41631741676726e-06,2.17008486820573e-09
221,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.68447738821656e-08,9.65155932867755e-08,NA,1,1,99.9180183454185,100,1,74.8687806682335,99.8160129657798,99.9179369572593,99.9180183454185,35.7519909689953,0.117086053890905,4.48061477914293e-05,1.68447738821656e-08
222,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.75579197300819e-09,2.7249293987408e-08,NA,1,1,99.9180183975952,100,1,81.7484566697813,99.8923548244286,99.9179914261781,99.9180183975952,21.9727323401225,0.0333595794227382,1.26505120938303e-05,4.75579197300819e-09
223,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.24079270259598e-08,1.89184477156523e-07,NA,1,1,99.9180183507104,100,1,77.4602563725282,99.8383277821119,99.9179477513809,99.9180183507104,34.5439007622446,0.112908402107232,6.11463319450885e-05,3.24079270259598e-08
224,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.39176531289358e-08,4.31501606689375e-07,NA,1,1,99.9180182684766,100,1,71.4055325096614,99.7142700612655,99.9178693464363,99.9180182684766,43.2146137886171,0.254864285604373,0.000139465766629163,7.39176531289358e-08
225,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.10849780076984e-08,4.0762055734359e-07,NA,1,1,99.9180183490734,100,1,80.545140223883,99.865922487834,99.917955221889,99.9180183490734,32.2756895670545,0.129068167658763,9.59828855960406e-05,7.10849780076984e-08
226,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.08919708755644e-06,6.24575275577024e-06,NA,0.75,1,99.9180176590247,100,1,68.4674986393648,99.4211226167286,99.9174921366053,99.9180176590247,43.2788274978661,1.0283482300382,0.00147045348923175,1.08919708755644e-06
227,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000119081417819022,0.000688126836182985,NA,0.75,1,99.9179755452499,100,1,68.2349143965281,97.8459988152222,99.876175013887,99.9179755452499,55.0247341064935,4.83977293337819,0.0980460622314193,0.000119081417819022
228,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.83964953147443e-05,0.000106307784928045,NA,0.75,0.75,99.9180089980033,100,1,64.8985501721143,98.0451995407573,99.9107512233221,99.9180089980033,56.7764651880733,4.93948567829965,0.0224304611443549,1.83964953147443e-05
229,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00099309437017188,0.00566806996500838,NA,0.75,1,99.9178360488295,100,1,67.6872570189502,97.8043178310245,99.87298796362,99.9178360488295,56.5774637843676,6.71700754463181,0.177933797918828,0.00099309437017188
230,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,3.05628011015949e-06,1.74592553123822e-05,NA,1,1,99.9180172998662,100,1,71.1891959190815,99.4634823115269,99.9173658149124,99.9180172998662,57.1060440474069,1.80044236394264,0.00258936643005475,3.05628011015949e-06
231,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0.25,0.106744088206178,0.360681838287638,NA,0.75,0.75,99.8936723053435,100,1,61.6490581545669,93.5580590268661,98.9410005476947,99.8936723053435,67.5432180456945,18.4964113856349,3.21373914683315,0.106744088206178
