"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
757,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.0812765372222042,0.184935416325461,NA,0.833333333333333,0.833333333333333,99.2520072949233,100,1.11111111111111,37.0227400904172,61.9101393680725,77.4954300985942,96.9401130351102,31.1762214381537,32.74962428251,12.5719478214161,0.711985549129234
758,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.916666666666667,1,98.9076750410269,99.9984071816238,2,0,0,0.235686594508768,0.288575853531755,NA,17.9363183036065,14.6142967561373,6.06386500646941,1.81613314574818,66.5203969876642,90.4776579434795,96.094185046062,98.3267707276619
759,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.9803066610984,100,2,0,0,0.00256121064837499,0.00359674017320954,NA,11.6548782523785,4.65446349620148,0.440935187266191,0.0220096121694252,78.6453925826957,96.8272975033965,98.6873076504223,99.0175730798205
760,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.942355446611,100,2,0,0,0.000425174115353674,0.000591761182827561,NA,7.43687299481645,1.00828040504876,0.0771327910601853,0.00363112295199482,88.9447751752962,98.193549010146,98.9388374751289,99.0126174202924
761,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.72449564110567e-05,9.5441398666124e-05,NA,1,1,99.54953468541,100,1,71.9687322282547,98.08335813632,99.5043294896576,99.5482097729444,3.67533069605826,0.452132420158909,0.0130441452051655,0.000326841950120932
762,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000333443581478191,0.000854482002574235,NA,0.916666666666667,1,99.548665942523,100,1,63.181365281258,93.5761043382773,99.2762056059184,99.5406641534442,17.7029829550143,3.28532908876359,0.114791307445783,0.00292612158440721
763,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.00875900135185234,0.0219482641155457,NA,0.916666666666667,0.916666666666667,99.5286457895422,100,1,46.6613767138275,70.9105301155433,93.6311798181573,99.3669902651954,49.3978511671586,25.4008847108755,2.54613873293656,0.0768569305256819
764,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.9632564377738,100,2,0,0,0.132221441630353,0.174613093614549,NA,24.4228113638367,12.8040762085032,8.54863890531732,1.12141354537296,78.6965006046455,89.5636231190485,96.5332926899969,98.4367652926351
765,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.0235705254963,100,2,0,0,0.00534903653382076,0.00749995354507875,NA,21.7871582235276,9.70666034110279,0.964803455605739,0.0458889821188591,80.5302959159492,95.0192773225409,98.4867589173836,99.009413322174
766,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.29691001578041e-05,3.32333643271944e-05,NA,1,1,99.5496262492226,100,1,81.2579430374486,98.8244434621299,99.5269393082616,99.5490064353222,1.75884494865515,0.165057562333666,0.00455027407003211,0.000113809964173794
767,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000128046443424443,0.000328124852120584,NA,1,1,99.5492286779362,100,1,77.1134549722224,96.6448283975626,99.4088357238073,99.5455495775875,8.72476037786381,1.2321899090465,0.0438882073059242,0.00112366736107876
768,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000966687197644818,0.00247723567487473,NA,0.916666666666667,1,99.5472380604351,100,1,62.516354973715,88.6624731180062,98.947807867735,99.5282890676698,40.4083590094848,8.83353267387302,0.331565648522843,0.00848312551930258
769,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0.0833333333333333,0.0504680008668502,0.126712466897243,NA,0.833333333333333,0.833333333333333,99.425088100273,100,1.11111111111111,47.7460387386618,58.7628818217278,84.6034282759322,98.4615827620027,65.1228841215432,48.3780062891035,10.6427064827479,0.442525698713641
770,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.916221913243,100,2,0,0,0.0921174699338851,0.130522513372513,NA,35.016513662512,18.5750762783345,9.49882747768036,0.734974024171404,81.7627832270037,86.9181640233728,96.0406048079094,98.5373166189379
771,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,6.28187173292848e-06,1.60973284392131e-05,NA,1,1,99.5496674689526,100,1,85.8776095351253,99.2059850313334,99.5391514678839,99.5493658394904,1.38522969245917,0.0854169657834185,0.00220950020459568,5.51263831406054e-05
772,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.4603982525023e-05,0.00013992394937567,NA,1,1,99.5495113712485,100,1,82.9064330616439,98.1410218386579,99.5027196438622,99.5480089396516,8.50293767019205,0.695276562767411,0.0191812016267388,0.000479175573288944
773,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000173734091532321,0.000445197517457769,NA,1,1,99.5492506690386,100,1,77.3249402675392,97.1704470729042,99.4538068141085,99.545749696468,20.8174833109323,2.23306316264854,0.0610574920965542,0.00152459816955988
774,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.00276637428616036,0.00708966766709294,NA,0.916666666666667,1,99.5428610939399,100,1,66.0421965117946,81.0696641808396,97.5066335479239,99.4903539605409,48.8114288434175,16.6105074375137,0.90887311267841,0.0242761509778498
775,100,100,5,5,"rectangle",10000,"large",1,1,50,12,4,1,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.0409842149430515,0.102921839044824,NA,0.833333333333333,0.833333333333333,99.4436360739801,100,1.11111111111111,58.7625997026586,63.201850455788,84.762717124703,98.6234905476771,58.9251441471472,39.5568348995392,8.38704748775296,0.359375579170406
776,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.284306397743254,0.59711859753018,NA,0.833333333333333,0.833333333333333,98.6554143415667,99.9736610403041,1.11111111111111,17.4865508055162,56.5326502233013,76.8549510085102,91.9412836835708,8.92740025108366,19.8728586381142,12.2446944119242,2.42744267296506
777,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.916666666666667,0.916666666666667,97.82024282889,99.4006680249316,1.66666666666667,0,0,2.6413618953687,2.8718015327098,NA,9.92385014163463,20.021174085149,18.5990647233448,13.6894585256211,38.7820914847417,73.8030192687383,85.3186101879036,91.062904698628
778,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.916666666666667,1,99.1876098977518,100,1,0,0,0.0394901212945485,0.0523855736462987,NA,4.00794689466903,3.85579341117221,2.37801176463503,0.333628391281752,67.5187687932718,92.8078190120948,98.5192381315744,99.148512856362
779,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1156091835677,100,1,0,0,0.000502360981478663,0.000707279167233245,NA,2.57272506044661,0.737834287988569,0.0685145204510052,0.00432867694571864,79.9012316867494,98.3455676116743,99.0240962814579,99.1574437820626
780,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.0241750857454,99.9996165195334,1,0,0,0.00111042786576638,0.00157339189319932,NA,1.32842020620575,0.153468884369988,0.0306266644464116,0.0093294853961379,89.7673967376195,98.6615238183845,99.0087007112906,98.9938972379071
781,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.00112351546540384,0.00284392532727569,NA,0.916666666666667,0.916666666666667,99.5468300756169,100,1,50.1062726069371,90.4253591099078,98.5310880019115,99.5247655205684,6.70537350762098,4.26592872739792,0.261080925793789,0.00974966767363885
782,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.29052497554785,2.6856543025984,NA,0.75,0.75,97.2766212214888,99.7214835391743,1.66666666666667,34.7947760094732,54.7113308814847,63.0665636265493,81.4056249071187,34.6121163875625,44.9528991190648,30.9560480719967,10.6843515515294
783,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.916666666666667,1,99.1981182162727,100,1.11111111111111,0,0,0.0521808692672989,0.0730137729546501,NA,19.2646827731542,15.1831647999827,4.59826026299768,0.448712304418297,64.6565274950448,91.5457609860155,97.9342356813236,99.1346365679526
784,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1858251157899,100,1,0,0,0.00364728608115567,0.00514143792039951,NA,9.98017559704527,3.51180476384995,0.602162279093016,0.0314217393575462,80.999298006184,97.7561247949412,98.9450031989567,99.1928948160567
785,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1560041593731,100,1,0,0,0.000216828765760938,0.000307673358579775,NA,8.28628194941071,0.95620366304714,0.0432991903660745,0.00186392312135182,86.018783317273,98.7940471389008,99.2053295854549,99.2214072169649
786,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000129682646030412,0.000328222389729755,NA,1,1,99.5494080846299,100,1,71.4028293300984,97.5817251712454,99.4716985417545,99.54711911143,4.67554894632549,0.749084280450367,0.0312531750422274,0.00112537235403902
787,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.00198047633433327,0.00501326527926808,NA,0.916666666666667,1,99.5464994042353,100,1,60.5251615174992,89.1207926201281,98.6927042350856,99.522019575732,24.3610430984486,8.09241760595954,0.463825066614512,0.0171862203932299
788,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.916666666666667,1,99.0735470214523,100,1.11111111111111,0,0,0.413478011393127,0.52521780885803,NA,36.4360775913553,30.5502331751848,16.0556885670094,3.47546177655997,65.1261623476574,84.0812473829401,92.8203802320287,98.0369954540373
789,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1848043921936,100,1,0,0,0.0103577950014999,0.0120391979797,NA,22.8471319102098,8.50035319949628,1.30550953454352,0.0871368973052975,81.830648304826,96.1317732718179,98.9363722846452,98.973491732936
790,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1600109059816,100,1,0,0,0.00206060199073603,0.00276620324502762,NA,21.7793714434956,7.18805296708504,0.377843380597698,0.0177022490695271,83.4802079607639,97.3270662296414,99.1075963563432,99.108766765324
791,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.30703351349443e-05,8.36990741355436e-05,NA,1,1,99.5496322832415,100,1,81.5309634491815,99.0609846399674,99.5325736032278,99.5490628550805,2.19760515750192,0.214421857299839,0.00801535425064112,0.000286981092961427
792,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000222060996883151,0.000562031326441827,NA,1,1,99.5493657231716,100,1,76.5563294150281,97.9746926784259,99.4845474982609,99.5467650438023,12.0654807787797,1.39111763227601,0.0537731534988089,0.00192702180574281
793,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.00328938019462321,0.00832736708573411,NA,0.916666666666667,0.916666666666667,99.5447506123972,100,1,62.1096178598413,85.7861077978221,98.2609984216979,99.5069636473944,40.3455174514997,12.7054072529973,0.766179085244005,0.028544522483787
794,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0.0833333333333333,0.196518198740389,0.434597963632629,NA,0.833333333333333,0.833333333333333,99.2168129547137,100,1.11111111111111,49.6015915863146,59.6627571681287,77.3506096717446,96.6503871343304,63.9743964730093,55.2051543485991,21.2551188072196,1.69943859848168
795,100,100,5,5,"rectangle",10000,"large",1,1,50,12,5,1.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,99.1933180487808,100,1,0,0,0.00854661156203352,0.0121064401756658,NA,36.3683703241678,18.283276261949,1.63621078996684,0.0735883758150595,78.5720369008772,93.6282341491907,98.5293201101415,99.1501763840583
